HH1,HH2,HH6,HH7,WS1,WS11,windex5,HH48
23.0,14.0,2.0,1.0,81.0,95.0,2.0,3.0
23.0,15.0,2.0,1.0,42.0,95.0,2.0,6.0
23.0,16.0,2.0,1.0,81.0,22.0,3.0,4.0
23.0,17.0,2.0,1.0,81.0,95.0,1.0,2.0
23.0,18.0,2.0,1.0,81.0,23.0,1.0,2.0
23.0,19.0,2.0,1.0,42.0,95.0,3.0,2.0
23.0,20.0,2.0,1.0,81.0,95.0,2.0,5.0
24.0,1.0,2.0,1.0,32.0,95.0,2.0,7.0
24.0,2.0,2.0,1.0,21.0,22.0,1.0,3.0
24.0,3.0,2.0,1.0,21.0,95.0,1.0,5.0
24.0,4.0,2.0,1.0,32.0,95.0,1.0,4.0
24.0,5.0,2.0,1.0,32.0,22.0,2.0,3.0
24.0,6.0,2.0,1.0,31.0,22.0,3.0,2.0
24.0,7.0,2.0,1.0,31.0,95.0,1.0,9.0
24.0,8.0,2.0,1.0,32.0,95.0,1.0,1.0
24.0,9.0,2.0,1.0,32.0,95.0,2.0,1.0
24.0,10.0,2.0,1.0,21.0,95.0,1.0,6.0
24.0,11.0,2.0,1.0,31.0,95.0,1.0,2.0
24.0,12.0,2.0,1.0,32.0,23.0,1.0,6.0
24.0,13.0,2.0,1.0,31.0,95.0,2.0,1.0
24.0,14.0,2.0,1.0,31.0,95.0,1.0,2.0
24.0,15.0,2.0,1.0,32.0,95.0,1.0,1.0
24.0,16.0,2.0,1.0,31.0,95.0,1.0,6.0
24.0,17.0,2.0,1.0,31.0,95.0,1.0,2.0
24.0,18.0,2.0,1.0,32.0,95.0,2.0,8.0
24.0,19.0,2.0,1.0,31.0,95.0,2.0,6.0
24.0,20.0,2.0,1.0,31.0,95.0,1.0,6.0
25.0,1.0,2.0,1.0,21.0,95.0,1.0,4.0
25.0,2.0,2.0,1.0,21.0,95.0,1.0,3.0
25.0,3.0,2.0,1.0,21.0,95.0,1.0,8.0
25.0,4.0,2.0,1.0,32.0,23.0,1.0,2.0
25.0,5.0,2.0,1.0,21.0,95.0,2.0,5.0
25.0,6.0,2.0,1.0,21.0,95.0,2.0,9.0
25.0,7.0,2.0,1.0,21.0,22.0,2.0,4.0
25.0,8.0,2.0,1.0,32.0,95.0,2.0,3.0
25.0,9.0,2.0,1.0,21.0,95.0,1.0,4.0
25.0,10.0,2.0,1.0,21.0,96.0,1.0,4.0
25.0,11.0,2.0,1.0,21.0,96.0,2.0,1.0
25.0,12.0,2.0,1.0,32.0,95.0,1.0,3.0
25.0,13.0,2.0,1.0,21.0,95.0,2.0,5.0
25.0,14.0,2.0,1.0,21.0,96.0,4.0,5.0
25.0,15.0,2.0,1.0,21.0,95.0,1.0,5.0
25.0,16.0,2.0,1.0,21.0,22.0,2.0,8.0
25.0,17.0,2.0,1.0,,,,
25.0,18.0,2.0,1.0,21.0,96.0,1.0,4.0
25.0,19.0,2.0,1.0,21.0,96.0,2.0,5.0
25.0,20.0,2.0,1.0,,,,
26.0,1.0,2.0,1.0,42.0,22.0,3.0,4.0
26.0,2.0,2.0,1.0,41.0,22.0,5.0,7.0
26.0,3.0,2.0,1.0,21.0,22.0,5.0,5.0
26.0,4.0,2.0,1.0,32.0,95.0,1.0,3.0
26.0,5.0,2.0,1.0,31.0,95.0,1.0,2.0
26.0,6.0,2.0,1.0,32.0,22.0,3.0,5.0
26.0,7.0,2.0,1.0,32.0,22.0,3.0,6.0
26.0,8.0,2.0,1.0,32.0,95.0,1.0,5.0
26.0,9.0,2.0,1.0,31.0,95.0,3.0,6.0
26.0,10.0,2.0,1.0,31.0,23.0,2.0,3.0
26.0,11.0,2.0,1.0,32.0,95.0,2.0,1.0
26.0,12.0,2.0,1.0,32.0,95.0,3.0,3.0
26.0,13.0,2.0,1.0,31.0,95.0,2.0,1.0
26.0,14.0,2.0,1.0,32.0,95.0,1.0,5.0
26.0,15.0,2.0,1.0,32.0,22.0,1.0,2.0
26.0,16.0,2.0,1.0,32.0,22.0,4.0,4.0
26.0,17.0,2.0,1.0,,,,
26.0,18.0,2.0,1.0,32.0,23.0,2.0,1.0
26.0,19.0,2.0,1.0,21.0,95.0,1.0,4.0
26.0,20.0,2.0,1.0,31.0,22.0,3.0,3.0
27.0,1.0,2.0,1.0,32.0,95.0,1.0,4.0
27.0,2.0,2.0,1.0,32.0,95.0,1.0,4.0
27.0,3.0,2.0,1.0,,,,
27.0,4.0,2.0,1.0,32.0,22.0,2.0,6.0
27.0,5.0,2.0,1.0,32.0,95.0,1.0,1.0
27.0,6.0,2.0,1.0,32.0,95.0,1.0,7.0
27.0,7.0,2.0,1.0,32.0,95.0,1.0,4.0
27.0,8.0,2.0,1.0,14.0,95.0,1.0,1.0
27.0,9.0,2.0,1.0,21.0,95.0,1.0,5.0
27.0,10.0,2.0,1.0,21.0,95.0,2.0,4.0
27.0,11.0,2.0,1.0,21.0,95.0,3.0,3.0
27.0,12.0,2.0,1.0,21.0,95.0,1.0,1.0
27.0,13.0,2.0,1.0,32.0,22.0,2.0,1.0
27.0,14.0,2.0,1.0,32.0,95.0,3.0,2.0
27.0,15.0,2.0,1.0,32.0,95.0,1.0,2.0
27.0,16.0,2.0,1.0,32.0,95.0,1.0,6.0
27.0,17.0,2.0,1.0,32.0,95.0,2.0,7.0
27.0,18.0,2.0,1.0,32.0,95.0,1.0,2.0
27.0,19.0,2.0,1.0,32.0,95.0,1.0,6.0
27.0,20.0,2.0,1.0,32.0,95.0,1.0,5.0
28.0,1.0,2.0,1.0,21.0,22.0,3.0,6.0
28.0,2.0,2.0,1.0,41.0,12.0,3.0,6.0
28.0,3.0,2.0,1.0,21.0,95.0,2.0,1.0
28.0,4.0,2.0,1.0,,,,
28.0,5.0,2.0,1.0,21.0,22.0,5.0,5.0
28.0,6.0,2.0,1.0,21.0,22.0,3.0,4.0
28.0,7.0,2.0,1.0,21.0,22.0,4.0,4.0
28.0,8.0,2.0,1.0,32.0,95.0,3.0,5.0
28.0,9.0,2.0,1.0,21.0,22.0,3.0,5.0
28.0,10.0,2.0,1.0,,,,
28.0,11.0,2.0,1.0,21.0,22.0,3.0,6.0
28.0,12.0,2.0,1.0,,,,
28.0,13.0,2.0,1.0,21.0,22.0,3.0,5.0
28.0,14.0,2.0,1.0,21.0,22.0,4.0,3.0
28.0,15.0,2.0,1.0,32.0,12.0,4.0,3.0
28.0,16.0,2.0,1.0,21.0,22.0,5.0,4.0
28.0,17.0,2.0,1.0,,,,
28.0,18.0,2.0,1.0,21.0,95.0,2.0,2.0
28.0,19.0,2.0,1.0,21.0,22.0,5.0,6.0
28.0,20.0,2.0,1.0,,,,
29.0,1.0,2.0,1.0,32.0,95.0,1.0,5.0
29.0,2.0,2.0,1.0,32.0,95.0,1.0,8.0
29.0,3.0,2.0,1.0,31.0,22.0,3.0,3.0
29.0,4.0,2.0,1.0,,,,
29.0,5.0,2.0,1.0,31.0,23.0,2.0,2.0
29.0,6.0,2.0,1.0,32.0,95.0,1.0,8.0
29.0,7.0,2.0,1.0,32.0,23.0,1.0,2.0
29.0,8.0,2.0,1.0,,,,
29.0,9.0,2.0,1.0,42.0,95.0,2.0,6.0
29.0,10.0,2.0,1.0,31.0,95.0,3.0,6.0
29.0,11.0,2.0,1.0,32.0,95.0,2.0,1.0
29.0,12.0,2.0,1.0,32.0,95.0,1.0,5.0
29.0,13.0,2.0,1.0,,,,
29.0,14.0,2.0,1.0,31.0,95.0,2.0,5.0
29.0,15.0,2.0,1.0,42.0,95.0,1.0,5.0
29.0,16.0,2.0,1.0,32.0,95.0,3.0,1.0
29.0,17.0,2.0,1.0,32.0,95.0,2.0,3.0
29.0,18.0,2.0,1.0,32.0,95.0,1.0,1.0
29.0,19.0,2.0,1.0,32.0,95.0,2.0,9.0
29.0,20.0,2.0,1.0,32.0,95.0,1.0,2.0
30.0,1.0,2.0,1.0,32.0,22.0,3.0,9.0
30.0,2.0,2.0,1.0,32.0,95.0,2.0,1.0
30.0,3.0,2.0,1.0,32.0,95.0,3.0,3.0
30.0,4.0,2.0,1.0,32.0,22.0,2.0,4.0
30.0,5.0,2.0,1.0,32.0,23.0,3.0,4.0
30.0,6.0,2.0,1.0,42.0,22.0,3.0,6.0
30.0,7.0,2.0,1.0,32.0,22.0,3.0,2.0
30.0,8.0,2.0,1.0,32.0,23.0,3.0,6.0
30.0,9.0,2.0,1.0,32.0,22.0,3.0,4.0
30.0,10.0,2.0,1.0,32.0,23.0,3.0,4.0
30.0,11.0,2.0,1.0,32.0,95.0,3.0,6.0
30.0,12.0,2.0,1.0,32.0,23.0,4.0,5.0
30.0,13.0,2.0,1.0,32.0,23.0,3.0,8.0
30.0,14.0,2.0,1.0,32.0,23.0,1.0,2.0
30.0,15.0,2.0,1.0,32.0,22.0,3.0,7.0
30.0,16.0,2.0,1.0,32.0,23.0,1.0,2.0
30.0,17.0,2.0,1.0,32.0,23.0,3.0,3.0
30.0,18.0,2.0,1.0,32.0,22.0,3.0,5.0
30.0,19.0,2.0,1.0,32.0,22.0,4.0,6.0
30.0,20.0,2.0,1.0,32.0,22.0,3.0,6.0
31.0,1.0,2.0,1.0,32.0,22.0,3.0,2.0
31.0,2.0,2.0,1.0,31.0,22.0,3.0,3.0
31.0,3.0,2.0,1.0,31.0,22.0,3.0,9.0
31.0,4.0,2.0,1.0,31.0,22.0,3.0,4.0
31.0,5.0,2.0,1.0,32.0,22.0,2.0,7.0
31.0,6.0,2.0,1.0,32.0,22.0,2.0,3.0
31.0,7.0,2.0,1.0,32.0,95.0,1.0,6.0
31.0,8.0,2.0,1.0,32.0,95.0,3.0,6.0
31.0,9.0,2.0,1.0,31.0,22.0,3.0,2.0
31.0,10.0,2.0,1.0,32.0,95.0,3.0,5.0
31.0,11.0,2.0,1.0,21.0,12.0,3.0,1.0
31.0,12.0,2.0,1.0,31.0,95.0,1.0,1.0
31.0,13.0,2.0,1.0,31.0,22.0,3.0,3.0
31.0,14.0,2.0,1.0,31.0,95.0,3.0,2.0
31.0,15.0,2.0,1.0,31.0,22.0,2.0,5.0
31.0,16.0,2.0,1.0,,,,
31.0,17.0,2.0,1.0,32.0,23.0,1.0,6.0
31.0,18.0,2.0,1.0,21.0,23.0,4.0,9.0
31.0,19.0,2.0,1.0,32.0,95.0,1.0,3.0
31.0,20.0,2.0,1.0,31.0,95.0,3.0,7.0
32.0,1.0,2.0,1.0,14.0,95.0,1.0,3.0
32.0,2.0,2.0,1.0,14.0,95.0,3.0,3.0
32.0,3.0,2.0,1.0,14.0,23.0,1.0,5.0
32.0,4.0,2.0,1.0,31.0,22.0,3.0,4.0
32.0,5.0,2.0,1.0,14.0,22.0,3.0,1.0
32.0,6.0,2.0,1.0,,,,
32.0,7.0,2.0,1.0,14.0,95.0,3.0,6.0
32.0,8.0,2.0,1.0,14.0,95.0,3.0,2.0
32.0,9.0,2.0,1.0,,,,
32.0,10.0,2.0,1.0,14.0,95.0,2.0,2.0
32.0,11.0,2.0,1.0,14.0,95.0,2.0,7.0
32.0,12.0,2.0,1.0,31.0,22.0,3.0,11.0
32.0,13.0,2.0,1.0,14.0,22.0,2.0,6.0
32.0,14.0,2.0,1.0,21.0,95.0,2.0,5.0
32.0,15.0,2.0,1.0,14.0,95.0,3.0,3.0
32.0,16.0,2.0,1.0,14.0,22.0,3.0,1.0
32.0,17.0,2.0,1.0,,,,
32.0,18.0,2.0,1.0,21.0,95.0,3.0,5.0
32.0,19.0,2.0,1.0,14.0,22.0,3.0,5.0
32.0,20.0,2.0,1.0,21.0,95.0,3.0,9.0
33.0,1.0,2.0,1.0,32.0,22.0,3.0,1.0
33.0,2.0,2.0,1.0,31.0,22.0,3.0,5.0
33.0,3.0,2.0,1.0,31.0,12.0,3.0,1.0
33.0,4.0,2.0,1.0,42.0,22.0,4.0,2.0
33.0,5.0,2.0,1.0,31.0,22.0,3.0,1.0
33.0,6.0,2.0,1.0,14.0,22.0,4.0,2.0
33.0,7.0,2.0,1.0,,,,
33.0,8.0,2.0,1.0,41.0,22.0,4.0,1.0
33.0,9.0,2.0,1.0,92.0,22.0,3.0,2.0
33.0,10.0,2.0,1.0,32.0,22.0,4.0,5.0
33.0,11.0,2.0,1.0,31.0,22.0,2.0,2.0
33.0,12.0,2.0,1.0,,,,
33.0,13.0,2.0,1.0,32.0,22.0,4.0,1.0
33.0,14.0,2.0,1.0,32.0,22.0,2.0,3.0
33.0,15.0,2.0,1.0,31.0,22.0,3.0,6.0
33.0,16.0,2.0,1.0,,,,
33.0,17.0,2.0,1.0,32.0,22.0,3.0,5.0
33.0,18.0,2.0,1.0,32.0,22.0,3.0,2.0
33.0,19.0,2.0,1.0,31.0,22.0,3.0,5.0
33.0,20.0,2.0,1.0,,,,
34.0,1.0,2.0,1.0,12.0,12.0,5.0,1.0
34.0,2.0,2.0,1.0,31.0,22.0,3.0,3.0
34.0,3.0,2.0,1.0,92.0,22.0,4.0,1.0
34.0,4.0,2.0,1.0,21.0,22.0,4.0,3.0
34.0,5.0,2.0,1.0,21.0,23.0,3.0,11.0
34.0,6.0,2.0,1.0,21.0,22.0,3.0,4.0
34.0,7.0,2.0,1.0,21.0,22.0,3.0,6.0
34.0,8.0,2.0,1.0,21.0,23.0,3.0,9.0
34.0,9.0,2.0,1.0,21.0,22.0,2.0,8.0
34.0,10.0,2.0,1.0,21.0,22.0,2.0,5.0
34.0,11.0,2.0,1.0,21.0,95.0,1.0,4.0
34.0,12.0,2.0,1.0,21.0,95.0,1.0,9.0
34.0,13.0,2.0,1.0,,,,
34.0,14.0,2.0,1.0,21.0,23.0,3.0,4.0
34.0,15.0,2.0,1.0,21.0,95.0,3.0,7.0
34.0,16.0,2.0,1.0,,,,
34.0,17.0,2.0,1.0,21.0,22.0,3.0,4.0
34.0,18.0,2.0,1.0,21.0,22.0,3.0,5.0
34.0,19.0,2.0,1.0,21.0,22.0,5.0,8.0
34.0,20.0,2.0,1.0,21.0,95.0,1.0,6.0
35.0,1.0,2.0,1.0,21.0,22.0,3.0,8.0
35.0,2.0,2.0,1.0,14.0,22.0,3.0,1.0
35.0,3.0,2.0,1.0,,,,
35.0,4.0,2.0,1.0,12.0,12.0,5.0,6.0
35.0,5.0,2.0,1.0,14.0,23.0,1.0,6.0
35.0,6.0,2.0,1.0,21.0,22.0,3.0,3.0
35.0,7.0,2.0,1.0,21.0,23.0,2.0,7.0
35.0,8.0,2.0,1.0,32.0,22.0,2.0,4.0
35.0,9.0,2.0,1.0,21.0,95.0,1.0,5.0
35.0,10.0,2.0,1.0,21.0,23.0,1.0,6.0
35.0,11.0,2.0,1.0,14.0,23.0,2.0,6.0
35.0,12.0,2.0,1.0,21.0,95.0,3.0,5.0
35.0,13.0,2.0,1.0,,,,
35.0,14.0,2.0,1.0,21.0,95.0,1.0,5.0
35.0,15.0,2.0,1.0,21.0,95.0,2.0,6.0
35.0,16.0,2.0,1.0,14.0,95.0,2.0,4.0
35.0,17.0,2.0,1.0,21.0,95.0,1.0,5.0
35.0,18.0,2.0,1.0,21.0,23.0,3.0,9.0
35.0,19.0,2.0,1.0,21.0,95.0,1.0,7.0
35.0,20.0,2.0,1.0,21.0,23.0,2.0,3.0
36.0,1.0,2.0,1.0,81.0,95.0,3.0,7.0
36.0,2.0,2.0,1.0,,,,
36.0,3.0,2.0,1.0,32.0,95.0,1.0,4.0
36.0,4.0,2.0,1.0,,,,
36.0,5.0,2.0,1.0,32.0,95.0,1.0,2.0
36.0,6.0,2.0,1.0,32.0,23.0,1.0,5.0
36.0,7.0,2.0,1.0,81.0,95.0,1.0,6.0
36.0,8.0,2.0,1.0,32.0,95.0,1.0,7.0
36.0,9.0,2.0,1.0,14.0,95.0,1.0,3.0
36.0,10.0,2.0,1.0,81.0,95.0,3.0,5.0
36.0,11.0,2.0,1.0,14.0,95.0,1.0,5.0
36.0,12.0,2.0,1.0,32.0,23.0,1.0,5.0
36.0,13.0,2.0,1.0,31.0,23.0,1.0,6.0
36.0,14.0,2.0,1.0,81.0,95.0,1.0,5.0
36.0,15.0,2.0,1.0,32.0,23.0,2.0,4.0
36.0,16.0,2.0,1.0,32.0,95.0,2.0,1.0
36.0,17.0,2.0,1.0,81.0,95.0,2.0,5.0
36.0,18.0,2.0,1.0,32.0,95.0,1.0,6.0
36.0,19.0,2.0,1.0,81.0,95.0,1.0,5.0
36.0,20.0,2.0,1.0,81.0,95.0,2.0,1.0
37.0,1.0,2.0,1.0,14.0,22.0,2.0,2.0
37.0,2.0,2.0,1.0,,,,
37.0,3.0,2.0,1.0,21.0,23.0,4.0,5.0
37.0,4.0,2.0,1.0,14.0,95.0,3.0,1.0
37.0,5.0,2.0,1.0,51.0,22.0,3.0,3.0
37.0,6.0,2.0,1.0,14.0,23.0,3.0,3.0
37.0,7.0,2.0,1.0,21.0,95.0,3.0,5.0
37.0,8.0,2.0,1.0,14.0,23.0,2.0,4.0
37.0,9.0,2.0,1.0,14.0,95.0,2.0,2.0
37.0,10.0,2.0,1.0,51.0,95.0,2.0,5.0
37.0,11.0,2.0,1.0,14.0,22.0,3.0,1.0
37.0,12.0,2.0,1.0,14.0,95.0,3.0,5.0
37.0,13.0,2.0,1.0,,,,
37.0,14.0,2.0,1.0,51.0,95.0,3.0,6.0
37.0,15.0,2.0,1.0,14.0,95.0,2.0,6.0
37.0,16.0,2.0,1.0,51.0,95.0,2.0,6.0
37.0,17.0,2.0,1.0,,,,
37.0,18.0,2.0,1.0,51.0,22.0,3.0,3.0
37.0,19.0,2.0,1.0,51.0,23.0,3.0,4.0
37.0,20.0,2.0,1.0,21.0,23.0,3.0,6.0
38.0,1.0,2.0,1.0,14.0,22.0,2.0,2.0
38.0,2.0,2.0,1.0,14.0,22.0,3.0,8.0
38.0,3.0,2.0,1.0,14.0,22.0,3.0,2.0
38.0,4.0,2.0,1.0,14.0,22.0,3.0,3.0
38.0,5.0,2.0,1.0,14.0,22.0,3.0,6.0
38.0,6.0,2.0,1.0,,,,
38.0,7.0,2.0,1.0,21.0,95.0,3.0,7.0
38.0,8.0,2.0,1.0,14.0,12.0,2.0,8.0
38.0,9.0,2.0,1.0,14.0,95.0,3.0,2.0
38.0,10.0,2.0,1.0,14.0,22.0,3.0,1.0
38.0,11.0,2.0,1.0,14.0,22.0,4.0,5.0
38.0,12.0,2.0,1.0,14.0,95.0,2.0,5.0
38.0,13.0,2.0,1.0,11.0,22.0,3.0,1.0
38.0,14.0,2.0,1.0,,,,
38.0,15.0,2.0,1.0,14.0,23.0,4.0,3.0
38.0,16.0,2.0,1.0,14.0,23.0,2.0,4.0
38.0,17.0,2.0,1.0,14.0,95.0,3.0,5.0
38.0,18.0,2.0,1.0,14.0,95.0,2.0,1.0
38.0,19.0,2.0,1.0,12.0,22.0,3.0,2.0
38.0,20.0,2.0,1.0,14.0,95.0,2.0,4.0
39.0,1.0,2.0,1.0,51.0,22.0,3.0,7.0
39.0,2.0,2.0,1.0,14.0,23.0,3.0,6.0
39.0,3.0,2.0,1.0,21.0,22.0,4.0,5.0
39.0,4.0,2.0,1.0,14.0,95.0,2.0,4.0
39.0,5.0,2.0,1.0,14.0,22.0,4.0,5.0
39.0,6.0,2.0,1.0,14.0,22.0,4.0,3.0
39.0,7.0,2.0,1.0,21.0,23.0,3.0,4.0
39.0,8.0,2.0,1.0,,,,
39.0,9.0,2.0,1.0,14.0,95.0,2.0,1.0
39.0,10.0,2.0,1.0,14.0,95.0,3.0,5.0
39.0,11.0,2.0,1.0,51.0,23.0,2.0,10.0
39.0,12.0,2.0,1.0,14.0,95.0,3.0,5.0
39.0,13.0,2.0,1.0,,,,
39.0,14.0,2.0,1.0,14.0,22.0,3.0,5.0
39.0,15.0,2.0,1.0,21.0,23.0,4.0,4.0
39.0,16.0,2.0,1.0,14.0,95.0,3.0,2.0
39.0,17.0,2.0,1.0,14.0,22.0,3.0,8.0
39.0,18.0,2.0,1.0,14.0,23.0,3.0,4.0
39.0,19.0,2.0,1.0,21.0,95.0,1.0,4.0
39.0,20.0,2.0,1.0,14.0,96.0,2.0,1.0
40.0,1.0,2.0,1.0,14.0,95.0,1.0,2.0
40.0,2.0,2.0,1.0,14.0,95.0,2.0,3.0
40.0,3.0,2.0,1.0,21.0,22.0,5.0,2.0
40.0,4.0,2.0,1.0,14.0,95.0,4.0,6.0
40.0,5.0,2.0,1.0,14.0,95.0,3.0,1.0
40.0,6.0,2.0,1.0,14.0,95.0,3.0,3.0
40.0,7.0,2.0,1.0,14.0,95.0,2.0,9.0
40.0,8.0,2.0,1.0,14.0,23.0,2.0,2.0
40.0,9.0,2.0,1.0,14.0,22.0,3.0,5.0
40.0,10.0,2.0,1.0,14.0,95.0,2.0,3.0
40.0,11.0,2.0,1.0,21.0,23.0,2.0,1.0
40.0,12.0,2.0,1.0,14.0,95.0,3.0,4.0
40.0,13.0,2.0,1.0,14.0,22.0,3.0,1.0
40.0,14.0,2.0,1.0,14.0,95.0,3.0,6.0
40.0,15.0,2.0,1.0,,,,
40.0,16.0,2.0,1.0,14.0,23.0,3.0,6.0
40.0,17.0,2.0,1.0,14.0,22.0,2.0,1.0
40.0,18.0,2.0,1.0,14.0,22.0,3.0,6.0
40.0,19.0,2.0,1.0,14.0,23.0,3.0,2.0
40.0,20.0,2.0,1.0,14.0,95.0,3.0,2.0
41.0,1.0,2.0,1.0,31.0,23.0,3.0,1.0
41.0,2.0,2.0,1.0,21.0,95.0,2.0,3.0
41.0,3.0,2.0,1.0,14.0,95.0,1.0,5.0
41.0,4.0,2.0,1.0,14.0,23.0,3.0,2.0
41.0,5.0,2.0,1.0,21.0,22.0,3.0,1.0
41.0,6.0,2.0,1.0,21.0,95.0,2.0,1.0
41.0,7.0,2.0,1.0,21.0,31.0,3.0,3.0
41.0,8.0,2.0,1.0,,,,
41.0,9.0,2.0,1.0,51.0,95.0,2.0,4.0
41.0,10.0,2.0,1.0,21.0,95.0,2.0,6.0
41.0,11.0,2.0,1.0,14.0,22.0,2.0,4.0
41.0,12.0,2.0,1.0,,,,
41.0,13.0,2.0,1.0,21.0,95.0,3.0,2.0
41.0,14.0,2.0,1.0,21.0,23.0,3.0,4.0
41.0,15.0,2.0,1.0,13.0,95.0,3.0,2.0
41.0,16.0,2.0,1.0,21.0,95.0,2.0,7.0
41.0,17.0,2.0,1.0,21.0,95.0,2.0,4.0
41.0,18.0,2.0,1.0,21.0,95.0,2.0,5.0
41.0,19.0,2.0,1.0,51.0,12.0,3.0,2.0
41.0,20.0,2.0,1.0,51.0,95.0,3.0,3.0
42.0,1.0,2.0,1.0,21.0,95.0,1.0,3.0
42.0,2.0,2.0,1.0,21.0,95.0,2.0,5.0
42.0,3.0,2.0,1.0,21.0,95.0,3.0,3.0
42.0,4.0,2.0,1.0,21.0,12.0,3.0,4.0
42.0,5.0,2.0,1.0,42.0,95.0,3.0,4.0
42.0,6.0,2.0,1.0,21.0,51.0,2.0,11.0
42.0,7.0,2.0,1.0,21.0,95.0,3.0,2.0
42.0,8.0,2.0,1.0,21.0,51.0,2.0,2.0
42.0,9.0,2.0,1.0,21.0,95.0,2.0,1.0
42.0,10.0,2.0,1.0,21.0,95.0,2.0,2.0
42.0,11.0,2.0,1.0,51.0,95.0,3.0,1.0
42.0,12.0,2.0,1.0,21.0,51.0,2.0,3.0
42.0,13.0,2.0,1.0,14.0,22.0,2.0,1.0
42.0,14.0,2.0,1.0,21.0,95.0,1.0,1.0
42.0,15.0,2.0,1.0,14.0,95.0,3.0,1.0
42.0,16.0,2.0,1.0,14.0,23.0,3.0,1.0
42.0,17.0,2.0,1.0,14.0,95.0,2.0,5.0
42.0,18.0,2.0,1.0,,,,
42.0,19.0,2.0,1.0,21.0,23.0,2.0,4.0
42.0,20.0,2.0,1.0,21.0,95.0,1.0,7.0
43.0,1.0,2.0,1.0,21.0,22.0,3.0,1.0
43.0,2.0,2.0,1.0,21.0,22.0,3.0,6.0
43.0,3.0,2.0,1.0,14.0,22.0,3.0,2.0
43.0,4.0,2.0,1.0,32.0,22.0,3.0,2.0
43.0,5.0,2.0,1.0,21.0,22.0,3.0,2.0
43.0,6.0,2.0,1.0,14.0,23.0,4.0,5.0
43.0,7.0,2.0,1.0,21.0,21.0,3.0,4.0
43.0,8.0,2.0,1.0,21.0,22.0,4.0,4.0
43.0,9.0,2.0,1.0,14.0,22.0,4.0,6.0
43.0,10.0,2.0,1.0,21.0,22.0,3.0,4.0
43.0,11.0,2.0,1.0,21.0,95.0,1.0,2.0
43.0,12.0,2.0,1.0,14.0,21.0,3.0,9.0
43.0,13.0,2.0,1.0,21.0,22.0,4.0,6.0
43.0,14.0,2.0,1.0,21.0,23.0,3.0,3.0
43.0,15.0,2.0,1.0,14.0,22.0,3.0,5.0
43.0,16.0,2.0,1.0,14.0,22.0,3.0,7.0
43.0,17.0,2.0,1.0,14.0,21.0,2.0,3.0
43.0,18.0,2.0,1.0,21.0,22.0,3.0,3.0
43.0,19.0,2.0,1.0,21.0,22.0,3.0,1.0
43.0,20.0,2.0,1.0,21.0,22.0,4.0,7.0
44.0,1.0,2.0,1.0,21.0,23.0,2.0,7.0
44.0,2.0,2.0,1.0,32.0,95.0,1.0,2.0
44.0,3.0,2.0,1.0,32.0,95.0,3.0,4.0
44.0,4.0,2.0,1.0,81.0,95.0,2.0,1.0
44.0,5.0,2.0,1.0,31.0,95.0,3.0,5.0
44.0,6.0,2.0,1.0,81.0,95.0,1.0,6.0
44.0,7.0,2.0,1.0,31.0,95.0,2.0,1.0
44.0,8.0,2.0,1.0,21.0,23.0,2.0,6.0
44.0,9.0,2.0,1.0,32.0,23.0,1.0,7.0
44.0,10.0,2.0,1.0,32.0,95.0,1.0,2.0
44.0,11.0,2.0,1.0,81.0,95.0,1.0,1.0
44.0,12.0,2.0,1.0,42.0,95.0,3.0,5.0
44.0,13.0,2.0,1.0,81.0,95.0,2.0,10.0
44.0,14.0,2.0,1.0,21.0,95.0,1.0,1.0
44.0,15.0,2.0,1.0,,,,
44.0,16.0,2.0,1.0,31.0,95.0,3.0,4.0
44.0,17.0,2.0,1.0,21.0,95.0,2.0,7.0
44.0,18.0,2.0,1.0,21.0,22.0,2.0,2.0
44.0,19.0,2.0,1.0,31.0,23.0,3.0,1.0
44.0,20.0,2.0,1.0,31.0,22.0,3.0,1.0
45.0,1.0,2.0,1.0,21.0,21.0,3.0,5.0
45.0,2.0,2.0,1.0,32.0,22.0,3.0,4.0
45.0,3.0,2.0,1.0,21.0,22.0,3.0,6.0
45.0,4.0,2.0,1.0,21.0,23.0,1.0,1.0
45.0,5.0,2.0,1.0,21.0,22.0,4.0,4.0
45.0,6.0,2.0,1.0,21.0,23.0,3.0,1.0
45.0,7.0,2.0,1.0,32.0,95.0,2.0,1.0
45.0,8.0,2.0,1.0,21.0,22.0,4.0,2.0
45.0,9.0,2.0,1.0,21.0,21.0,3.0,3.0
45.0,10.0,2.0,1.0,21.0,95.0,3.0,5.0
45.0,11.0,2.0,1.0,32.0,22.0,3.0,4.0
45.0,12.0,2.0,1.0,21.0,23.0,3.0,6.0
45.0,13.0,2.0,1.0,32.0,21.0,3.0,4.0
45.0,14.0,2.0,1.0,31.0,23.0,3.0,3.0
45.0,15.0,2.0,1.0,21.0,23.0,3.0,7.0
45.0,16.0,2.0,1.0,21.0,95.0,3.0,5.0
45.0,17.0,2.0,1.0,21.0,23.0,3.0,5.0
45.0,18.0,2.0,1.0,21.0,12.0,5.0,7.0
45.0,19.0,2.0,1.0,21.0,12.0,3.0,10.0
45.0,20.0,2.0,1.0,42.0,95.0,3.0,1.0
46.0,1.0,2.0,1.0,21.0,95.0,1.0,1.0
46.0,2.0,2.0,1.0,31.0,22.0,4.0,1.0
46.0,3.0,2.0,1.0,21.0,23.0,2.0,7.0
