HH1,HH2,LN,CM11
216.0,13.0,1.0,2.0
216.0,17.0,2.0,1.0
217.0,1.0,2.0,4.0
217.0,3.0,2.0,5.0
217.0,4.0,2.0,5.0
217.0,7.0,2.0,5.0
217.0,9.0,1.0,3.0
217.0,11.0,2.0,2.0
217.0,13.0,3.0,1.0
217.0,14.0,2.0,2.0
217.0,15.0,2.0,2.0
217.0,18.0,3.0,2.0
217.0,19.0,2.0,7.0
217.0,20.0,2.0,4.0
217.0,20.0,4.0,0.0
218.0,2.0,2.0,3.0
218.0,3.0,2.0,0.0
218.0,3.0,3.0,2.0
218.0,4.0,1.0,8.0
218.0,4.0,3.0,0.0
218.0,6.0,1.0,9.0
218.0,6.0,3.0,2.0
218.0,7.0,3.0,1.0
218.0,7.0,5.0,
218.0,10.0,3.0,3.0
218.0,10.0,7.0,1.0
218.0,13.0,2.0,4.0
218.0,16.0,,
218.0,16.0,2.0,6.0
218.0,17.0,2.0,7.0
218.0,17.0,3.0,1.0
218.0,17.0,4.0,0.0
218.0,18.0,2.0,8.0
218.0,19.0,2.0,3.0
218.0,19.0,3.0,0.0
218.0,20.0,3.0,2.0
218.0,20.0,4.0,
219.0,1.0,2.0,3.0
219.0,3.0,2.0,6.0
219.0,5.0,2.0,2.0
219.0,6.0,2.0,2.0
219.0,8.0,2.0,5.0
219.0,9.0,2.0,2.0
219.0,12.0,1.0,0.0
219.0,13.0,4.0,6.0
219.0,15.0,2.0,6.0
219.0,16.0,2.0,4.0
219.0,19.0,2.0,1.0
219.0,20.0,3.0,0.0
220.0,1.0,2.0,1.0
220.0,2.0,2.0,0.0
220.0,3.0,2.0,1.0
220.0,4.0,2.0,6.0
220.0,5.0,1.0,7.0
220.0,6.0,2.0,3.0
220.0,7.0,2.0,1.0
220.0,8.0,2.0,3.0
220.0,9.0,2.0,3.0
220.0,9.0,6.0,1.0
220.0,10.0,1.0,5.0
220.0,15.0,1.0,7.0
220.0,16.0,2.0,6.0
220.0,17.0,2.0,5.0
220.0,18.0,2.0,2.0
220.0,19.0,2.0,3.0
221.0,3.0,2.0,7.0
221.0,4.0,9.0,1.0
221.0,5.0,3.0,0.0
221.0,5.0,4.0,3.0
221.0,6.0,2.0,
221.0,7.0,1.0,3.0
221.0,7.0,3.0,0.0
221.0,7.0,4.0,0.0
221.0,8.0,2.0,9.0
221.0,8.0,4.0,0.0
221.0,10.0,2.0,2.0
221.0,11.0,2.0,3.0
221.0,12.0,2.0,11.0
221.0,13.0,2.0,9.0
221.0,14.0,2.0,4.0
221.0,15.0,1.0,5.0
221.0,18.0,2.0,9.0
221.0,20.0,2.0,2.0
222.0,1.0,1.0,8.0
222.0,1.0,3.0,0.0
222.0,2.0,2.0,6.0
222.0,3.0,2.0,2.0
222.0,4.0,2.0,11.0
222.0,5.0,2.0,3.0
222.0,6.0,2.0,8.0
222.0,7.0,2.0,3.0
222.0,8.0,2.0,3.0
222.0,9.0,2.0,8.0
222.0,11.0,2.0,3.0
222.0,11.0,6.0,0.0
222.0,12.0,2.0,7.0
222.0,13.0,2.0,2.0
222.0,13.0,3.0,0.0
222.0,14.0,2.0,5.0
222.0,15.0,2.0,6.0
222.0,15.0,7.0,8.0
222.0,16.0,2.0,7.0
222.0,17.0,2.0,7.0
222.0,17.0,9.0,1.0
222.0,19.0,2.0,4.0
222.0,20.0,2.0,2.0
222.0,20.0,5.0,2.0
223.0,1.0,2.0,10.0
223.0,3.0,4.0,1.0
223.0,4.0,2.0,7.0
223.0,5.0,2.0,4.0
223.0,5.0,6.0,4.0
223.0,7.0,2.0,4.0
223.0,8.0,2.0,5.0
223.0,8.0,3.0,1.0
223.0,9.0,3.0,1.0
223.0,11.0,2.0,4.0
223.0,12.0,2.0,2.0
223.0,13.0,2.0,4.0
223.0,15.0,2.0,4.0
223.0,16.0,2.0,2.0
223.0,16.0,5.0,3.0
223.0,17.0,2.0,6.0
223.0,17.0,7.0,0.0
223.0,18.0,2.0,5.0
223.0,18.0,4.0,0.0
223.0,19.0,2.0,3.0
223.0,19.0,6.0,1.0
223.0,20.0,2.0,6.0
223.0,20.0,4.0,0.0
224.0,2.0,2.0,5.0
224.0,3.0,2.0,7.0
224.0,4.0,2.0,2.0
224.0,5.0,2.0,5.0
224.0,5.0,7.0,0.0
224.0,6.0,4.0,4.0
224.0,7.0,2.0,4.0
224.0,10.0,5.0,0.0
224.0,10.0,7.0,3.0
224.0,11.0,2.0,1.0
224.0,11.0,4.0,1.0
224.0,12.0,2.0,4.0
224.0,13.0,2.0,4.0
224.0,15.0,2.0,3.0
224.0,16.0,1.0,9.0
224.0,17.0,2.0,8.0
224.0,17.0,6.0,6.0
224.0,18.0,3.0,6.0
224.0,18.0,7.0,2.0
224.0,19.0,2.0,8.0
224.0,19.0,5.0,0.0
224.0,20.0,2.0,6.0
224.0,20.0,8.0,0.0
225.0,1.0,2.0,9.0
225.0,2.0,4.0,0.0
225.0,2.0,7.0,2.0
225.0,3.0,2.0,5.0
225.0,4.0,2.0,4.0
225.0,5.0,2.0,1.0
225.0,6.0,2.0,3.0
225.0,7.0,2.0,6.0
225.0,7.0,6.0,5.0
225.0,8.0,2.0,1.0
225.0,9.0,2.0,11.0
225.0,9.0,7.0,0.0
225.0,9.0,10.0,3.0
225.0,10.0,1.0,4.0
225.0,11.0,2.0,7.0
225.0,11.0,7.0,8.0
225.0,12.0,2.0,5.0
225.0,12.0,3.0,0.0
225.0,13.0,2.0,6.0
225.0,13.0,8.0,0.0
225.0,14.0,2.0,4.0
225.0,14.0,6.0,0.0
225.0,15.0,2.0,4.0
225.0,16.0,2.0,5.0
225.0,17.0,1.0,8.0
225.0,17.0,2.0,
225.0,18.0,2.0,6.0
225.0,20.0,2.0,0.0
225.0,20.0,3.0,3.0
225.0,20.0,7.0,3.0
226.0,1.0,5.0,7.0
226.0,2.0,2.0,7.0
226.0,3.0,2.0,5.0
226.0,3.0,3.0,0.0
226.0,3.0,6.0,5.0
226.0,3.0,14.0,0.0
226.0,4.0,2.0,2.0
226.0,5.0,2.0,10.0
226.0,6.0,2.0,2.0
226.0,7.0,2.0,3.0
226.0,8.0,2.0,7.0
226.0,8.0,3.0,0.0
226.0,8.0,7.0,5.0
226.0,9.0,2.0,1.0
226.0,10.0,2.0,9.0
226.0,10.0,4.0,0.0
226.0,12.0,2.0,5.0
226.0,12.0,8.0,6.0
226.0,13.0,2.0,8.0
226.0,14.0,2.0,
226.0,14.0,3.0,5.0
226.0,15.0,2.0,7.0
226.0,15.0,10.0,4.0
226.0,16.0,2.0,3.0
226.0,18.0,2.0,5.0
226.0,19.0,2.0,7.0
227.0,3.0,2.0,2.0
227.0,4.0,2.0,7.0
227.0,5.0,2.0,4.0
227.0,6.0,2.0,5.0
227.0,7.0,1.0,7.0
227.0,8.0,2.0,0.0
227.0,9.0,2.0,10.0
227.0,10.0,2.0,10.0
227.0,10.0,4.0,
227.0,10.0,11.0,10.0
227.0,11.0,5.0,5.0
227.0,13.0,2.0,8.0
227.0,14.0,2.0,11.0
227.0,14.0,10.0,7.0
227.0,14.0,13.0,2.0
227.0,15.0,5.0,6.0
227.0,16.0,2.0,10.0
227.0,17.0,2.0,0.0
227.0,18.0,2.0,7.0
227.0,18.0,10.0,5.0
227.0,19.0,8.0,7.0
227.0,19.0,9.0,0.0
227.0,19.0,14.0,5.0
227.0,20.0,2.0,11.0
227.0,20.0,7.0,7.0
228.0,1.0,2.0,1.0
228.0,2.0,2.0,4.0
228.0,3.0,2.0,7.0
228.0,4.0,2.0,3.0
228.0,5.0,2.0,6.0
228.0,5.0,8.0,2.0
228.0,6.0,3.0,1.0
228.0,6.0,8.0,0.0
228.0,6.0,9.0,6.0
228.0,7.0,2.0,8.0
228.0,7.0,5.0,0.0
228.0,7.0,10.0,7.0
228.0,8.0,2.0,5.0
228.0,8.0,6.0,1.0
228.0,9.0,2.0,3.0
228.0,9.0,7.0,2.0
228.0,10.0,2.0,9.0
228.0,10.0,8.0,1.0
228.0,11.0,2.0,1.0
228.0,12.0,2.0,1.0
228.0,13.0,2.0,4.0
228.0,13.0,5.0,1.0
228.0,13.0,7.0,3.0
228.0,14.0,2.0,1.0
228.0,16.0,2.0,6.0
228.0,16.0,9.0,5.0
228.0,16.0,10.0,0.0
228.0,17.0,5.0,2.0
228.0,17.0,7.0,0.0
228.0,18.0,2.0,3.0
228.0,19.0,2.0,2.0
229.0,2.0,2.0,6.0
229.0,4.0,4.0,0.0
229.0,5.0,2.0,6.0
229.0,5.0,3.0,0.0
229.0,5.0,8.0,2.0
229.0,6.0,1.0,0.0
229.0,7.0,2.0,3.0
229.0,9.0,2.0,2.0
229.0,10.0,2.0,9.0
229.0,12.0,2.0,5.0
229.0,12.0,8.0,8.0
229.0,13.0,2.0,3.0
229.0,14.0,2.0,5.0
229.0,15.0,2.0,0.0
229.0,16.0,2.0,6.0
229.0,17.0,1.0,10.0
229.0,19.0,2.0,6.0
229.0,19.0,6.0,1.0
229.0,20.0,2.0,7.0
230.0,1.0,2.0,5.0
230.0,1.0,8.0,2.0
230.0,1.0,11.0,1.0
230.0,2.0,2.0,3.0
230.0,2.0,4.0,3.0
230.0,3.0,3.0,0.0
230.0,3.0,4.0,5.0
230.0,3.0,10.0,4.0
230.0,3.0,15.0,3.0
230.0,4.0,3.0,0.0
230.0,5.0,2.0,1.0
230.0,8.0,2.0,11.0
230.0,8.0,3.0,0.0
230.0,8.0,4.0,0.0
230.0,8.0,10.0,5.0
230.0,9.0,2.0,2.0
230.0,10.0,4.0,0.0
230.0,12.0,2.0,5.0
230.0,12.0,6.0,7.0
230.0,12.0,10.0,8.0
230.0,12.0,16.0,3.0
230.0,13.0,2.0,3.0
230.0,13.0,6.0,1.0
230.0,14.0,2.0,2.0
230.0,16.0,2.0,9.0
230.0,16.0,7.0,4.0
230.0,17.0,2.0,2.0
230.0,17.0,5.0,4.0
230.0,18.0,2.0,11.0
230.0,19.0,9.0,2.0
230.0,20.0,2.0,4.0
231.0,1.0,2.0,5.0
231.0,2.0,3.0,9.0
231.0,2.0,4.0,0.0
231.0,3.0,3.0,8.0
231.0,4.0,2.0,2.0
231.0,5.0,1.0,10.0
231.0,5.0,2.0,0.0
231.0,5.0,4.0,0.0
231.0,6.0,2.0,3.0
231.0,7.0,2.0,2.0
231.0,8.0,2.0,2.0
231.0,9.0,3.0,2.0
231.0,10.0,5.0,6.0
231.0,11.0,2.0,4.0
231.0,12.0,2.0,5.0
231.0,13.0,2.0,3.0
231.0,14.0,2.0,2.0
231.0,15.0,2.0,7.0
231.0,16.0,2.0,2.0
231.0,17.0,2.0,7.0
231.0,17.0,3.0,1.0
231.0,17.0,4.0,0.0
231.0,18.0,2.0,2.0
231.0,19.0,2.0,3.0
231.0,20.0,2.0,4.0
232.0,1.0,2.0,1.0
232.0,4.0,3.0,1.0
232.0,6.0,3.0,0.0
232.0,8.0,2.0,4.0
232.0,9.0,2.0,2.0
232.0,10.0,2.0,6.0
232.0,10.0,3.0,0.0
232.0,16.0,2.0,6.0
232.0,17.0,1.0,6.0
232.0,18.0,2.0,3.0
232.0,19.0,2.0,2.0
232.0,20.0,2.0,6.0
232.0,20.0,3.0,0.0
232.0,20.0,4.0,0.0
233.0,1.0,2.0,8.0
233.0,2.0,2.0,4.0
233.0,3.0,2.0,7.0
233.0,3.0,5.0,10.0
233.0,6.0,2.0,6.0
233.0,6.0,9.0,5.0
233.0,9.0,2.0,4.0
233.0,10.0,2.0,5.0
233.0,11.0,2.0,8.0
233.0,12.0,2.0,8.0
233.0,12.0,4.0,0.0
233.0,12.0,8.0,0.0
233.0,13.0,2.0,7.0
233.0,14.0,2.0,2.0
233.0,15.0,2.0,5.0
233.0,17.0,2.0,10.0
233.0,18.0,2.0,3.0
233.0,20.0,2.0,4.0
234.0,2.0,10.0,2.0
234.0,2.0,12.0,2.0
234.0,3.0,2.0,3.0
234.0,3.0,3.0,0.0
234.0,7.0,2.0,7.0
234.0,7.0,6.0,7.0
234.0,8.0,2.0,4.0
234.0,10.0,2.0,1.0
234.0,11.0,2.0,8.0
234.0,12.0,2.0,0.0
234.0,12.0,3.0,0.0
234.0,13.0,2.0,2.0
234.0,14.0,2.0,2.0
234.0,14.0,5.0,0.0
234.0,15.0,2.0,8.0
234.0,17.0,2.0,8.0
234.0,19.0,3.0,0.0
234.0,19.0,4.0,2.0
234.0,20.0,2.0,10.0
235.0,1.0,2.0,5.0
235.0,2.0,2.0,1.0
235.0,3.0,2.0,2.0
235.0,4.0,2.0,7.0
235.0,4.0,7.0,5.0
235.0,4.0,13.0,1.0
235.0,5.0,2.0,2.0
235.0,5.0,4.0,5.0
235.0,5.0,6.0,5.0
235.0,5.0,7.0,0.0
235.0,6.0,2.0,0.0
235.0,7.0,5.0,0.0
235.0,7.0,7.0,0.0
235.0,8.0,2.0,3.0
235.0,9.0,3.0,0.0
235.0,10.0,2.0,2.0
235.0,11.0,2.0,2.0
235.0,11.0,5.0,2.0
235.0,12.0,2.0,6.0
235.0,13.0,2.0,2.0
235.0,14.0,1.0,1.0
235.0,16.0,2.0,6.0
235.0,16.0,6.0,6.0
235.0,18.0,2.0,7.0
235.0,19.0,2.0,6.0
235.0,19.0,5.0,6.0
235.0,20.0,2.0,6.0
236.0,3.0,4.0,0.0
236.0,3.0,5.0,0.0
236.0,5.0,2.0,2.0
236.0,6.0,2.0,7.0
236.0,7.0,2.0,1.0
236.0,9.0,2.0,4.0
236.0,10.0,2.0,3.0
236.0,11.0,2.0,5.0
236.0,12.0,2.0,5.0
236.0,13.0,3.0,0.0
236.0,14.0,6.0,0.0
236.0,14.0,8.0,0.0
236.0,16.0,2.0,5.0
236.0,18.0,1.0,1.0
236.0,18.0,2.0,0.0
236.0,19.0,2.0,2.0
237.0,2.0,1.0,5.0
237.0,5.0,2.0,3.0
237.0,6.0,2.0,4.0
237.0,10.0,1.0,4.0
237.0,14.0,2.0,2.0
237.0,16.0,2.0,3.0
237.0,18.0,2.0,5.0
237.0,19.0,1.0,2.0
238.0,1.0,2.0,7.0
238.0,2.0,2.0,6.0
238.0,4.0,2.0,2.0
238.0,5.0,3.0,0.0
238.0,7.0,2.0,10.0
238.0,7.0,9.0,3.0
238.0,7.0,10.0,0.0
238.0,7.0,13.0,4.0
238.0,8.0,2.0,1.0
238.0,8.0,3.0,3.0
238.0,11.0,2.0,6.0
238.0,11.0,7.0,5.0
238.0,11.0,8.0,0.0
238.0,12.0,2.0,11.0
238.0,13.0,3.0,4.0
238.0,14.0,2.0,5.0
238.0,15.0,2.0,8.0
238.0,16.0,2.0,
238.0,18.0,2.0,4.0
238.0,18.0,3.0,3.0
238.0,19.0,2.0,
238.0,20.0,2.0,12.0
238.0,20.0,9.0,9.0
239.0,1.0,2.0,8.0
239.0,1.0,3.0,0.0
239.0,1.0,4.0,0.0
239.0,2.0,2.0,5.0
239.0,2.0,5.0,8.0
239.0,5.0,4.0,3.0
239.0,7.0,2.0,1.0
239.0,12.0,2.0,4.0
239.0,12.0,8.0,1.0
239.0,13.0,2.0,9.0
239.0,19.0,2.0,3.0
239.0,20.0,1.0,6.0
240.0,3.0,3.0,0.0
240.0,3.0,4.0,0.0
240.0,6.0,3.0,2.0
240.0,7.0,2.0,3.0
240.0,8.0,1.0,2.0
240.0,9.0,2.0,0.0
240.0,10.0,2.0,2.0
240.0,11.0,2.0,5.0
240.0,13.0,1.0,0.0
240.0,14.0,2.0,2.0
240.0,15.0,2.0,5.0
240.0,20.0,2.0,5.0
240.0,20.0,3.0,0.0
241.0,1.0,2.0,5.0
241.0,2.0,2.0,1.0
241.0,2.0,3.0,0.0
241.0,2.0,5.0,0.0
241.0,2.0,6.0,0.0
241.0,3.0,3.0,4.0
241.0,4.0,2.0,4.0
241.0,5.0,2.0,1.0
241.0,6.0,1.0,3.0
241.0,8.0,2.0,4.0
241.0,9.0,2.0,3.0
241.0,10.0,1.0,1.0
241.0,13.0,2.0,2.0
241.0,14.0,2.0,5.0
241.0,15.0,2.0,6.0
241.0,15.0,5.0,0.0
241.0,16.0,3.0,0.0
241.0,16.0,4.0,4.0
241.0,16.0,5.0,0.0
241.0,16.0,8.0,0.0
241.0,16.0,10.0,0.0
241.0,17.0,2.0,5.0
241.0,17.0,4.0,0.0
241.0,17.0,8.0,2.0
241.0,17.0,9.0,0.0
241.0,18.0,1.0,3.0
241.0,20.0,1.0,1.0
241.0,20.0,3.0,0.0
242.0,2.0,2.0,4.0
242.0,2.0,4.0,0.0
242.0,5.0,2.0,2.0
242.0,6.0,2.0,1.0
242.0,8.0,2.0,1.0
242.0,9.0,2.0,3.0
242.0,10.0,2.0,5.0
242.0,11.0,2.0,0.0
242.0,12.0,2.0,2.0
242.0,13.0,2.0,6.0
242.0,14.0,2.0,0.0
242.0,15.0,3.0,1.0
242.0,16.0,2.0,0.0
242.0,17.0,2.0,10.0
242.0,17.0,5.0,0.0
242.0,18.0,2.0,2.0
242.0,19.0,8.0,4.0
242.0,20.0,2.0,2.0
243.0,1.0,2.0,3.0
243.0,1.0,6.0,0.0
243.0,2.0,3.0,3.0
243.0,3.0,2.0,3.0
243.0,3.0,6.0,0.0
243.0,4.0,2.0,8.0
243.0,5.0,2.0,1.0
243.0,6.0,2.0,6.0
243.0,6.0,4.0,0.0
243.0,6.0,6.0,0.0
243.0,7.0,2.0,4.0
243.0,7.0,7.0,4.0
243.0,7.0,8.0,0.0
243.0,7.0,10.0,1.0
243.0,8.0,3.0,1.0
243.0,9.0,4.0,1.0
243.0,11.0,4.0,0.0
243.0,12.0,2.0,4.0
243.0,12.0,7.0,5.0
243.0,13.0,1.0,5.0
243.0,14.0,2.0,2.0
243.0,15.0,2.0,3.0
243.0,17.0,2.0,6.0
243.0,17.0,9.0,3.0
243.0,18.0,2.0,7.0
243.0,18.0,6.0,1.0
243.0,18.0,7.0,0.0
243.0,19.0,2.0,1.0
243.0,20.0,2.0,0.0
243.0,20.0,7.0,0.0
244.0,4.0,2.0,3.0
244.0,5.0,2.0,3.0
244.0,6.0,2.0,4.0
244.0,7.0,3.0,0.0
244.0,7.0,5.0,
244.0,8.0,2.0,7.0
244.0,8.0,4.0,0.0
244.0,10.0,2.0,0.0
244.0,11.0,1.0,1.0
244.0,13.0,2.0,3.0
244.0,16.0,2.0,1.0
244.0,17.0,1.0,7.0
244.0,18.0,1.0,2.0
244.0,19.0,1.0,5.0
244.0,19.0,3.0,0.0
244.0,19.0,4.0,0.0
244.0,20.0,2.0,0.0
245.0,1.0,2.0,
245.0,2.0,2.0,5.0
245.0,3.0,2.0,
245.0,4.0,2.0,4.0
245.0,4.0,3.0,0.0
245.0,5.0,2.0,3.0
245.0,7.0,2.0,5.0
245.0,7.0,8.0,3.0
245.0,8.0,2.0,4.0
245.0,8.0,7.0,1.0
245.0,9.0,1.0,2.0
245.0,9.0,4.0,2.0
245.0,10.0,4.0,0.0
245.0,11.0,3.0,1.0
245.0,12.0,2.0,
245.0,13.0,1.0,
245.0,13.0,2.0,0.0
245.0,15.0,2.0,4.0
245.0,16.0,2.0,
245.0,19.0,3.0,0.0
245.0,19.0,4.0,0.0
245.0,19.0,5.0,0.0
245.0,20.0,2.0,4.0
245.0,20.0,10.0,0.0
246.0,2.0,2.0,4.0
246.0,2.0,7.0,6.0
246.0,2.0,13.0,5.0
246.0,2.0,15.0,
246.0,2.0,16.0,
246.0,2.0,17.0,0.0
246.0,2.0,18.0,
246.0,3.0,1.0,
246.0,4.0,2.0,
246.0,5.0,1.0,2.0
246.0,6.0,2.0,
246.0,7.0,2.0,3.0
246.0,9.0,2.0,1.0
246.0,10.0,2.0,7.0
246.0,10.0,5.0,0.0
246.0,10.0,7.0,1.0
246.0,10.0,9.0,0.0
246.0,11.0,2.0,4.0
246.0,11.0,6.0,2.0
246.0,12.0,2.0,1.0
246.0,14.0,2.0,3.0
246.0,15.0,2.0,2.0
246.0,16.0,2.0,3.0
246.0,18.0,2.0,5.0
246.0,20.0,9.0,3.0
246.0,20.0,12.0,2.0
247.0,1.0,2.0,3.0
247.0,2.0,1.0,1.0
247.0,3.0,1.0,3.0
247.0,4.0,2.0,3.0
247.0,4.0,6.0,1.0
247.0,5.0,2.0,3.0
247.0,6.0,2.0,10.0
247.0,6.0,3.0,1.0
247.0,6.0,4.0,0.0
247.0,8.0,2.0,2.0
247.0,8.0,5.0,0.0
247.0,9.0,1.0,9.0
247.0,9.0,3.0,0.0
247.0,10.0,2.0,2.0
247.0,11.0,2.0,2.0
247.0,12.0,2.0,3.0
247.0,12.0,3.0,0.0
247.0,13.0,2.0,5.0
247.0,14.0,2.0,0.0
247.0,14.0,3.0,0.0
247.0,15.0,2.0,1.0
247.0,16.0,1.0,1.0
247.0,17.0,2.0,1.0
247.0,19.0,2.0,2.0
247.0,20.0,1.0,4.0
248.0,1.0,2.0,5.0
248.0,2.0,2.0,1.0
248.0,2.0,3.0,0.0
248.0,4.0,2.0,4.0
248.0,4.0,9.0,1.0
248.0,5.0,2.0,1.0
248.0,6.0,2.0,2.0
248.0,6.0,5.0,1.0
248.0,7.0,2.0,5.0
248.0,8.0,2.0,3.0
248.0,11.0,2.0,0.0
248.0,12.0,2.0,1.0
248.0,13.0,1.0,4.0
248.0,14.0,2.0,2.0
248.0,14.0,5.0,2.0
248.0,16.0,2.0,3.0
248.0,16.0,6.0,1.0
248.0,16.0,9.0,3.0
248.0,17.0,2.0,3.0
248.0,19.0,2.0,5.0
248.0,19.0,6.0,3.0
248.0,19.0,8.0,0.0
249.0,1.0,2.0,5.0
249.0,2.0,10.0,2.0
249.0,2.0,12.0,1.0
249.0,3.0,2.0,0.0
249.0,4.0,2.0,6.0
249.0,5.0,2.0,8.0
249.0,6.0,1.0,6.0
249.0,7.0,2.0,9.0
249.0,7.0,3.0,2.0
249.0,8.0,2.0,3.0
249.0,9.0,2.0,8.0
249.0,9.0,3.0,0.0
249.0,10.0,13.0,1.0
249.0,10.0,15.0,8.0
249.0,10.0,18.0,3.0
249.0,12.0,2.0,10.0
249.0,12.0,4.0,0.0
249.0,12.0,8.0,1.0
249.0,13.0,4.0,0.0
249.0,13.0,5.0,0.0
249.0,14.0,2.0,0.0
249.0,17.0,2.0,6.0
249.0,17.0,3.0,0.0
249.0,18.0,2.0,4.0
249.0,19.0,2.0,3.0
249.0,19.0,7.0,1.0
249.0,20.0,2.0,6.0
249.0,20.0,3.0,0.0
250.0,1.0,2.0,3.0
250.0,2.0,2.0,0.0
250.0,2.0,3.0,0.0
250.0,3.0,2.0,5.0
250.0,3.0,3.0,0.0
250.0,4.0,2.0,3.0
250.0,5.0,2.0,2.0
250.0,6.0,2.0,5.0
250.0,7.0,2.0,5.0
250.0,7.0,3.0,0.0
250.0,8.0,2.0,2.0
250.0,9.0,2.0,0.0
250.0,10.0,3.0,0.0
250.0,10.0,4.0,0.0
250.0,11.0,2.0,3.0
250.0,12.0,2.0,7.0
250.0,13.0,1.0,3.0
250.0,13.0,5.0,3.0
250.0,13.0,6.0,0.0
250.0,13.0,7.0,0.0
250.0,14.0,1.0,4.0
250.0,15.0,2.0,3.0
250.0,15.0,8.0,0.0
250.0,15.0,9.0,0.0
250.0,15.0,10.0,0.0
250.0,16.0,2.0,5.0
250.0,17.0,2.0,2.0
250.0,18.0,2.0,10.0
250.0,18.0,3.0,0.0
250.0,18.0,5.0,0.0
250.0,18.0,6.0,0.0
250.0,19.0,1.0,2.0
250.0,20.0,2.0,4.0
251.0,1.0,2.0,1.0
251.0,2.0,1.0,5.0
251.0,3.0,2.0,3.0
251.0,3.0,3.0,0.0
251.0,5.0,2.0,1.0
251.0,6.0,4.0,4.0
251.0,7.0,2.0,6.0
251.0,8.0,1.0,5.0
251.0,8.0,3.0,0.0
251.0,9.0,2.0,1.0
251.0,9.0,7.0,0.0
251.0,10.0,2.0,4.0
251.0,11.0,2.0,6.0
251.0,12.0,2.0,5.0
251.0,13.0,2.0,5.0
251.0,14.0,2.0,0.0
251.0,15.0,2.0,4.0
251.0,17.0,2.0,6.0
251.0,18.0,2.0,6.0
251.0,18.0,4.0,0.0
251.0,19.0,1.0,4.0
252.0,3.0,2.0,1.0
252.0,4.0,1.0,5.0
252.0,7.0,2.0,3.0
252.0,8.0,2.0,9.0
252.0,8.0,9.0,6.0
252.0,10.0,2.0,2.0
252.0,11.0,2.0,7.0
252.0,11.0,3.0,0.0
252.0,12.0,2.0,7.0
252.0,13.0,2.0,5.0
252.0,18.0,1.0,5.0
252.0,20.0,2.0,3.0
253.0,1.0,2.0,4.0
253.0,1.0,7.0,1.0
253.0,2.0,2.0,3.0
253.0,3.0,1.0,1.0
253.0,4.0,2.0,5.0
253.0,6.0,2.0,0.0
253.0,6.0,3.0,0.0
253.0,7.0,1.0,6.0
253.0,9.0,2.0,4.0
253.0,10.0,2.0,0.0
253.0,12.0,2.0,4.0
253.0,13.0,2.0,6.0
253.0,14.0,2.0,0.0
253.0,16.0,2.0,3.0
253.0,17.0,2.0,5.0
253.0,19.0,2.0,1.0
254.0,2.0,3.0,2.0
254.0,4.0,2.0,1.0
254.0,6.0,2.0,5.0
254.0,6.0,8.0,3.0
254.0,7.0,2.0,2.0
254.0,8.0,1.0,3.0
254.0,9.0,2.0,6.0
254.0,11.0,1.0,4.0
254.0,12.0,2.0,5.0
254.0,14.0,2.0,4.0
254.0,15.0,2.0,2.0
254.0,16.0,2.0,7.0
254.0,17.0,1.0,2.0
254.0,18.0,2.0,1.0
254.0,19.0,2.0,2.0
254.0,20.0,1.0,4.0
255.0,2.0,2.0,5.0
255.0,3.0,3.0,2.0
255.0,4.0,2.0,3.0
255.0,5.0,2.0,3.0
255.0,8.0,2.0,4.0
255.0,10.0,2.0,7.0
255.0,11.0,2.0,1.0
255.0,12.0,2.0,5.0
255.0,14.0,2.0,7.0
255.0,14.0,3.0,0.0
255.0,15.0,2.0,5.0
255.0,16.0,2.0,1.0
255.0,17.0,1.0,0.0
255.0,18.0,2.0,0.0
255.0,19.0,2.0,5.0
255.0,19.0,3.0,0.0
255.0,19.0,5.0,0.0
255.0,19.0,9.0,0.0
255.0,20.0,1.0,4.0
255.0,20.0,6.0,3.0
256.0,1.0,1.0,3.0
256.0,2.0,5.0,0.0
256.0,3.0,2.0,8.0
256.0,5.0,2.0,4.0
256.0,6.0,2.0,0.0
256.0,8.0,1.0,7.0
256.0,9.0,4.0,0.0
256.0,10.0,2.0,4.0
256.0,11.0,2.0,3.0
256.0,12.0,2.0,3.0
256.0,13.0,2.0,5.0
256.0,14.0,2.0,9.0
256.0,14.0,4.0,0.0
256.0,15.0,2.0,6.0
256.0,16.0,2.0,4.0
256.0,17.0,2.0,4.0
256.0,18.0,2.0,3.0
256.0,19.0,2.0,4.0
256.0,19.0,3.0,0.0
256.0,20.0,5.0,0.0
257.0,2.0,2.0,5.0
257.0,2.0,8.0,0.0
257.0,3.0,2.0,
257.0,4.0,2.0,4.0
257.0,8.0,2.0,3.0
257.0,9.0,1.0,1.0
257.0,11.0,2.0,1.0
257.0,13.0,4.0,1.0
257.0,14.0,2.0,8.0
257.0,14.0,3.0,0.0
257.0,15.0,2.0,3.0
257.0,16.0,2.0,4.0
257.0,16.0,3.0,0.0
257.0,17.0,3.0,1.0
257.0,18.0,2.0,6.0
257.0,19.0,2.0,4.0
257.0,20.0,2.0,2.0
258.0,2.0,4.0,3.0
258.0,4.0,1.0,4.0
258.0,5.0,2.0,7.0
258.0,6.0,4.0,0.0
258.0,7.0,2.0,8.0
258.0,8.0,1.0,1.0
258.0,9.0,2.0,4.0
258.0,11.0,3.0,0.0
258.0,11.0,7.0,
258.0,12.0,2.0,3.0
258.0,13.0,1.0,4.0
258.0,13.0,2.0,0.0
258.0,14.0,1.0,5.0
258.0,15.0,1.0,3.0
258.0,16.0,4.0,0.0
